URL,Image Name,Caption,Inset
https://timesofmalta.com/articles/view/malta-women-suffer-heartbreak-fiba-u16-european-championships.1045285,img00000.jpg,Malta's Sarah Sciberras (right) dribbles towards the hoop against Andorra. Photo: FIBA,False
https://timesofmalta.com/articles/view/vingegaard-virtually-assures-backtoback-tour-de-france-triumphs.1045276,img00001.jpg,Jumbo-Visma's Danish rider Jonas Vingegaard. Photo: Marco Bertorello/AFP,False
https://timesofmalta.com/articles/view/hamilton-claims-pole-position-hungarian-grand-prix.1045261,img00002.jpg,Mercedes' British driver Lewis Hamilton. Photo: Attila Kisbenedek/AFP,False
https://timesofmalta.com/articles/view/exworld-cup-winner-umtiti-signs-lille.1045240,img00003.jpg,French defender Samuel Umtiti. Photo: Gabriel Bouys/AFP,False
https://timesofmalta.com/articles/view/denmark-stun-china-90th-minute-winning-world-cup-return.1045237,img00004.jpg,Denmark players celebrate scoring the winning goal against China. Photo: Colin Murty/AFP,False
https://timesofmalta.com/articles/view/mbappe-omission-psg-tour-fuels-speculation-madrid-move.1045210,img00005.jpg,Paris Saint-Germain forward Kylian Mbappe. Photo: Anne-Christine Poujoulat/AFP,False
https://timesofmalta.com/articles/view/stanway-penalty-gives-england-scrappy-win-haiti-world-cup-opener.1045207,img00006.jpg,England midfielder Georgia Stanway (left) celebrates after scoring against Haiti. Photo: Patrick Hamilton/AFP,False
https://timesofmalta.com/articles/view/kurt-cassar-moves-serie-b-side-npc-rieti.1045195,img00007.jpg,Kurt Cassar has joined NPC Rieti. Photo: Virtus Ragusa,False
https://timesofmalta.com/articles/view/japan-hammer-zambia-50-women-world-cup-lesson.1045174,img00008.jpg,Japan hammered Zambia in their World Cup openerl. Photo: AFP,False
https://timesofmalta.com/articles/view/red-bull-chief-rejects-hamilton-claims-cost-cap-breaches.1045126,img00009.jpg,Red Bull Racing's team principal Christian Horner. Photo: Erwin Scheriau/APA/AFP,False
https://timesofmalta.com/articles/view/abdilla-hails-extraordinary-team-euro-qualification.1045129,img00010.jpg,Lucas Macula (centre) wheels away after putting Gżira ahead.,False
https://timesofmalta.com/articles/view/psg-drop-mbappe-squad-asian-tour.1045132,img00011.jpg,Paris Saint-Germain forward Kylian Mbappe. Photo: Julien De Rosa/AFP,False
https://timesofmalta.com/articles/view/smith-scores-twice-holders-us-ease-30-win-world-cup-opener.1045147,img00012.jpg,Sophia Smith grabbed a brace for the US. Photo: AFP,False
https://timesofmalta.com/articles/view/watch-messi-makes-magical-start-miami-career-late-winner-debut.1045141,img00013.jpg,Messi gestures during the second half of the game. Photo: AFP,False
https://timesofmalta.com/articles/view/malta-u16-suffer-defeat-andorra-fiba-european-championships.1045039,img00014.jpg,Malta's Luke Attard (left) holds possession against Andorra. Photo: FIBA,False
https://timesofmalta.com/articles/view/russell-top-perez-crash-rainhit-hungary-gp-session.1045027,img00015.jpg,Photo: AFP,False
https://timesofmalta.com/articles/view/alcaraz-finding-tough-believe-wimbledon-champion.1045021,img00016.jpg,Photo: AFP,False
https://timesofmalta.com/articles/view/burnley-sign-former-southampton-winger-redmond.1044985,img00017.jpg,Photo: AFP,False
https://timesofmalta.com/articles/view/hamilton-sorry-sacked-de-vries.1044889,img00018.jpg,Nyck de Vries was sacked by Alpha Tauri. Photo: AFP,False
